page_id,name,urlslug,ID,ALIGN,EYES,HAIR,SEX,SEXUALITY,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR
60686,Raymond Gibson (New Earth),Raymond_Gibson_(New_Earth),ND,ND,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2008, June",2008
134207,Tyson Sykes (New Earth),Tyson_Sykes_(New_Earth),Public Identity,Good Characters,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2008, June",2008
81461,Sun-Chained-In-Ink (New Earth),Sun-Chained-In-Ink_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2008, July",2008
369922,Clot (New Earth),Clot_(New_Earth),ND,Bad Characters,Black Eyes,Green Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2008, January",2008
40904,Falseface (New Earth),Falseface_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,1,"2008, January",2008
275892,White Star (New Earth),White_Star_(New_Earth),Secret Identity,Bad Characters,ND,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2008, January",2008
279448,Ace of Spades VI (New Earth),Ace_of_Spades_VI_(New_Earth),Secret Identity,Bad Characters,ND,Black Hair,Female Characters,Heterosexual Characters,Living Characters,1,"2008, December",2008
289999,Gluttony II (New Earth),Gluttony_II_(New_Earth),Public Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2008, December",2008
289998,Jack (New Earth),Jack_(New_Earth),Public Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2008, December",2008
290000,James (New Earth),James_(New_Earth),Public Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2008, December",2008
116106,Doctor Mephistopheles (New Earth),Doctor_Mephistopheles_(New_Earth),ND,Neutral Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2008, August",2008
80035,Harriet Pratt (New Earth),Harriet_Pratt_(New_Earth),ND,Bad Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"2008, April",2008
155092,Lewis Yarnell (New Earth),Lewis_Yarnell_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2008, April",2008
393238,Recca (New Earth),Recca_(New_Earth),Public Identity,Bad Characters,ND,Black Hair,Female Characters,Heterosexual Characters,Living Characters,1,"2008, April",2008
155093,Skitch Benson (New Earth),Skitch_Benson_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2008, April",2008
345450,Anaea (New Earth),Anaea_(New_Earth),ND,ND,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"2007, September",2007
345451,Eurybe (New Earth),Eurybe_(New_Earth),ND,ND,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"2007, September",2007
345455,Damara (New Earth),Damara_(New_Earth),ND,ND,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"2007, October",2007
183760,Jack of Hearts II (New Earth),Jack_of_Hearts_II_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2007, October",2007
183758,King of Hearts II (New Earth),King_of_Hearts_II_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2007, October",2007
183759,Queen of Hearts III (New Earth),Queen_of_Hearts_III_(New_Earth),ND,Bad Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"2007, October",2007
32551,Bizarro Toyman (New Earth),Bizarro_Toyman_(New_Earth),Secret Identity,Bad Characters,ND,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2007, November",2007
305041,Dale Smith (New Earth),Dale_Smith_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2007, November",2007
208582,Laryn Nelson (New Earth),Laryn_Nelson_(New_Earth),ND,Good Characters,ND,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,1,"2007, November",2007
208584,Marissa Nelson (New Earth),Marissa_Nelson_(New_Earth),ND,ND,ND,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,1,"2007, November",2007
234775,Nina Close (New Earth),Nina_Close_(New_Earth),Public Identity,Bad Characters,ND,Black Hair,Female Characters,Heterosexual Characters,Living Characters,1,"2007, November",2007
182115,Maxi-Man II (New Earth),Maxi-Man_II_(New_Earth),Secret Identity,Good Characters,Green Eyes,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2007, May",2007
285102,Horus (New Earth),Horus_(New_Earth),Public Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2007, March",2007
239487,Strongarm (New Earth),Strongarm_(New_Earth),Secret Identity,Bad Characters,ND,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2007, January",2007
25607,Rebel II (New Earth),Rebel_II_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2007, February",2007
17463,Roxanne Snow (New Earth),Roxanne_Snow_(New_Earth),ND,Neutral Characters,ND,Red Hair,Female Characters,Heterosexual Characters,Living Characters,1,"2007, February",2007
180203,Bizarro Green Arrow (New Earth),Bizarro_Green_Arrow_(New_Earth),Secret Identity,Bad Characters,ND,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2007, December",2007
357625,Bizarro Robin (New Earth),Bizarro_Robin_(New_Earth),Secret Identity,Bad Characters,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2007, December",2007
181721,Gas Chamber (New Earth),Gas_Chamber_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2007, December",2007
181727,Master Task (New Earth),Master_Task_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2007, December",2007
181725,Seducer (New Earth),Seducer_(New_Earth),Secret Identity,Bad Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"2007, December",2007
345448,Marta (New Earth),Marta_(New_Earth),ND,ND,ND,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,1,"2007, August",2007
84247,Impulse (New Earth),Impulse_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2007, April",2007
203030,Khyrana (New Earth),Khyrana_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,1,"2007, April",2007
51838,Erik Hanson (New Earth),Erik_Hanson_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2006, September",2006
97113,Esteban of the Posse (New Earth),Esteban_of_the_Posse_(New_Earth),ND,Neutral Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2006, September",2006
11904,Honest Abe (New Earth),Honest_Abe_(New_Earth),Secret Identity,Good Characters,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2006, September",2006
12354,Jonathan Warrawa (New Earth),Jonathan_Warrawa_(New_Earth),ND,ND,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2006, September",2006
11809,Terri Thirteen (New Earth),Terri_Thirteen_(New_Earth),ND,Good Characters,Brown Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,1,"2006, September",2006
16460,Bous3dra (New Earth),Bous3dra_(New_Earth),ND,Bad Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"2006, October",2006
12800,Dynamole (New Earth),Dynamole_(New_Earth),Secret Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2006, October",2006
12812,E.S. Pete (New Earth),E.S._Pete_(New_Earth),Secret Identity,Good Characters,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2006, October",2006
16446,Eric Trautmann (New Earth),Eric_Trautmann_(New_Earth),Public Identity,ND,ND,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2006, October",2006
12806,Fireface (New Earth),Fireface_(New_Earth),Secret Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2006, October",2006
12795,Gladiator Giant (New Earth),Gladiator_Giant_(New_Earth),Secret Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2006, October",2006
100159,Headmaster (New Earth),Headmaster_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2006, October",2006
12804,Immortal Bald-Man-in-Armor (New Earth),Immortal_Bald-Man-in-Armor_(New_Earth),Secret Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2006, October",2006
12810,Jack of All Trades (New Earth),Jack_of_All_Trades_(New_Earth),Secret Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2006, October",2006
16466,Marisius (New Earth),Marisius_(New_Earth),Public Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2006, October",2006
12808,Poledancer (New Earth),Poledancer_(New_Earth),Secret Identity,Good Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"2006, October",2006
100320,Spinner (New Earth),Spinner_(New_Earth),ND,Bad Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"2006, October",2006
12814,Tornado Ninja (New Earth),Tornado_Ninja_(New_Earth),Secret Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2006, October",2006
315777,Harvest II (New Earth),Harvest_II_(New_Earth),ND,Bad Characters,ND,ND,ND,Heterosexual Characters,Living Characters,1,"2006, November",2006
12218,Joseph Kline (New Earth),Joseph_Kline_(New_Earth),ND,ND,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2006, November",2006
229774,Sparkplug (New Earth),Sparkplug_(New_Earth),Secret Identity,Bad Characters,ND,Red Hair,Female Characters,Heterosexual Characters,Living Characters,1,"2006, November",2006
239005,Vitaman (New Earth),Vitaman_(New_Earth),Secret Identity,Bad Characters,ND,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2006, May",2006
288053,Blur (New Earth),Blur_(New_Earth),Public Identity,Bad Characters,ND,ND,ND,Heterosexual Characters,Living Characters,1,"2006, January",2006
288056,Buster (New Earth),Buster_(New_Earth),Public Identity,Bad Characters,ND,ND,ND,Heterosexual Characters,Living Characters,1,"2006, January",2006
345517,Cilissa (New Earth),Cilissa_(New_Earth),ND,ND,Brown Eyes,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,1,"2006, January",2006
239003,Mickey the Mouse (New Earth),Mickey_the_Mouse_(New_Earth),Public Identity,Good Characters,Black Eyes,White Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2006, January",2006
288054,Quaker (New Earth),Quaker_(New_Earth),Public Identity,Bad Characters,ND,ND,ND,Heterosexual Characters,Living Characters,1,"2006, January",2006
288055,Sapling (New Earth),Sapling_(New_Earth),Public Identity,Bad Characters,ND,ND,ND,Heterosexual Characters,Living Characters,1,"2006, January",2006
288057,Silhouette II (New Earth),Silhouette_II_(New_Earth),Public Identity,Bad Characters,ND,ND,ND,Heterosexual Characters,Living Characters,1,"2006, January",2006
137967,Thunderhand (New Earth),Thunderhand_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2006, January",2006
239032,Uglyhead (New Earth),Uglyhead_(New_Earth),Secret Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2006, January",2006
345525,Felicia (New Earth),Felicia_(New_Earth),ND,ND,ND,ND,Female Characters,Heterosexual Characters,Living Characters,1,"2006, February",2006
297477,Shirea Vaas (New Earth),Shirea_Vaas_(New_Earth),ND,Good Characters,Green Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,1,"2006, February",2006
208143,Wicker Man (New Earth),Wicker_Man_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2006, February",2006
156750,Big Thunder (New Earth),Big_Thunder_(New_Earth),Secret Identity,Good Characters,Black Eyes,Black Hair,Male Characters,Homosexual Characters,Living Characters,1,"2006, April",2006
238816,Bulletdog (New Earth),Bulletdog_(New_Earth),Secret Identity,Good Characters,Black Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2006, April",2006
156621,King of the Cats II (New Earth),King_of_the_Cats_II_(New_Earth),Secret Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2006, April",2006
238832,Suli Stellamaris (New Earth),Suli_Stellamaris_(New_Earth),Public Identity,Neutral Characters,Black Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,1,"2006, April",2006
238839,Thumbelina (New Earth),Thumbelina_(New_Earth),Secret Identity,Good Characters,ND,Red Hair,Female Characters,Heterosexual Characters,Living Characters,1,"2006, April",2006
239379,Zbigniew X (New Earth),Zbigniew_X_(New_Earth),Public Identity,Neutral Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2006, April",2006
258538,Purple Pilgrim (New Earth),Purple_Pilgrim_(New_Earth),Secret Identity,Bad Characters,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2005, September",2005
239777,Antonio Silencio (New Earth),Antonio_Silencio_(New_Earth),Public Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2005, October",2005
1956,Lagomorph (New Earth),Lagomorph_(New_Earth),Secret Identity,Bad Characters,ND,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,1,"2005, October",2005
239931,Nobody (New Earth),Nobody_(New_Earth),Secret Identity,Neutral Characters,ND,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2005, October",2005
240382,Captain (New Earth),Captain_(New_Earth),Secret Identity,Good Characters,Black Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2005, November",2005
213198,Flex III (New Earth),Flex_III_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2005, November",2005
213209,Little B.U.D.D.Y. (New Earth),Little_B.U.D.D.Y._(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2005, November",2005
290770,Tigris (New Earth),Tigris_(New_Earth),Secret Identity,Bad Characters,Black Eyes,ND,Female Characters,Heterosexual Characters,Living Characters,1,"2005, November",2005
237768,Wunda (New Earth),Wunda_(New_Earth),Public Identity,Bad Characters,ND,Black Hair,Female Characters,Heterosexual Characters,Living Characters,1,"2005, November",2005
240728,Caradoc (New Earth),Caradoc_(New_Earth),Public Identity,Good Characters,Black Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2005, May",2005
240330,Soapy (New Earth),Soapy_(New_Earth),Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2005, May",2005
217124,David Sutabi (New Earth),David_Sutabi_(New_Earth),ND,Bad Characters,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2005, March",2005
224426,High-Rise (New Earth),High-Rise_(New_Earth),Secret Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1,"2005, March",2005
258446,Thought Terror (New Earth),Thought_Terror_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2005, June",2005
240829,Guilt (New Earth),Guilt_(New_Earth),Secret Identity,Bad Characters,Green Eyes,Blue Hair,Genderless Characters,Heterosexual Characters,Living Characters,1,"2005, July",2005
156195,Morass (New Earth),Morass_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,1,"2005, July",2005
